dJ1dp,dJ2dp,u,J~
-0.007853981747033445,0.15550094514227028,-0.15549879638935324,-0.6858407258987427
-0.007853981747033445,0.15550094514227028,-0.15549879638935324,-0.6858407258987427
-0.156947236875425,3.0951435225298076,-0.3000000473987159,4.808804988861084
-0.156947236875425,3.0951435225298076,-0.3000000473987159,4.808804988861084
-0.15347170117505707,3.059903105625383,-0.30000004343631553,4.808804988861084
-0.16944683774890568,3.0406872209712814,-0.3000000476387529,4.819695472717285
-0.17084790505547381,3.0400688942959353,-0.3000000476502895,4.817799091339111
-0.17150576316477176,3.02097373965847,-0.30000004767453703,4.817799091339111
-0.17150576316477176,3.0021689144224704,-0.30000004752891296,4.803150177001953
-0.19467208632042432,2.9636802175057553,-0.3000000467528762,4.803150177001953
-0.19467208632042432,2.9636802175057553,-0.3000000467447798,4.801124572753906
-0.19517067314454328,2.94468970031554,-0.30000004666896146,4.802926540374756
-0.2040916870912679,2.9257984162560176,-0.300000044572163,4.802926540374756
-0.2040916870912679,2.9070088013927395,-0.3000000447573032,4.802926540374756
-0.2043794582916621,2.8881608435605393,-0.3000000448430336,4.800869941711426
-0.20107751502522805,2.8675347158649545,-0.3000000456678837,4.800869941711426
-0.21493715783288317,2.8487701254447675,-0.3000000412504477,4.800869941711426
-0.2340717780084784,2.8261692622675207,-0.30000002998355935,4.800869941711426
-0.2340717780084784,2.8074566730829877,-0.30000003139717923,4.798465728759766
-0.30778539526618715,2.7850018048113276,-0.3000000070303738,4.792351245880127
-0.31617880558425565,2.7647024701423577,-0.3000000089750801,4.792351245880127
-0.32669923980364524,2.7274268281338796,-0.3000000121660753,4.792351245880127
-0.32669923980364524,2.7274268281338796,-0.3000000121660753,4.792351245880127
-0.34428164257239763,2.707244285063902,-0.30000001564352574,4.792351245880127
-0.34428164257239763,2.688628711272032,-0.30000001603301946,4.792351245880127
-0.3377011440034343,2.6700131373722713,-0.30000001637111595,4.785516262054443
-0.3874277602569219,2.6477898041564356,-0.30000001171913643,4.785516262054443
-0.3874277602569219,2.6292271933413196,-0.30000001122886794,4.785516262054443
-0.3874277602569219,2.610664582659665,-0.30000001074763993,4.785516262054443
-0.40237296318024957,2.6059893227868134,-0.2999072724179366,4.769914627075195
-0.4546653177205944,2.583615545695263,-0.2999844590687517,4.769914627075195
-0.4769549086882473,2.561107811099486,-0.29996454284168433,4.769914627075195
-0.5397452963100958,2.5243582461690717,-0.29953953049276527,4.758902549743652
-0.5580836209171873,2.521050192901081,-0.29922286311203516,4.753117561340332
-0.5543039724022537,2.4972696725126866,-0.29929712660700103,4.753117561340332
-0.5543039724022537,2.4790600028117113,-0.2993013503421969,4.753117561340332
-0.574774489107654,2.4608577051413465,-0.29887026279997453,4.753117561340332
-0.6111148534810221,2.4426530205032084,-0.29772961902902856,4.753117561340332
-0.6141243095673107,2.4239419315679824,-0.29760533927480526,4.746704578399658
-0.6141243095673107,2.4058061206935246,-0.297615714926161,4.746704578399658
-0.6634760068349644,2.3861974207927052,-0.2999258185457451,4.740221977233887
-0.6634760068349644,2.3681271502721937,-0.29992563225852525,4.733558654785156
-0.6634760068349644,2.349986432498738,-0.29992614101516873,4.733558654785156
-0.4014586754274719,2.3253537936269457,-0.29977598252437276,4.726310729980469
-0.7431068763324717,2.3944932278541593,-0.2997168100293048,4.7237443923950195
-0.7726986952157614,2.28269764118175,-0.29957353126549346,4.7237443923950195
-0.7726986952157614,2.35157748707958,-0.29956780525731846,4.7237443923950195
-0.8390087242306774,2.2467263264047888,-0.299043682236679,4.710235595703125
-0.8390087242306774,2.228748177560833,-0.2990488041338226,4.710235595703125
-0.8725967521904363,2.2055785852310863,-0.2986470605152287,4.710235595703125
-0.9255988387448091,2.187721620125715,-0.29762801938201905,4.710235595703125
-0.9255988387448091,2.169876496767901,-0.2976923034404202,4.710235595703125
-0.9255988387448091,2.152073793109905,-0.29775819823176203,4.710235595703125
-0.9456037308621691,2.1327524312255663,-0.2973802774497556,4.682040214538574
-0.9534577124921689,2.1150028428233583,-0.29725694699865346,4.682040214538574
-0.9615630857098534,2.0960644672183593,-0.2971392170914794,4.6522536277771
-0.9728041575879294,2.160020451427942,-0.29663717781868015,4.6522536277771
-1.0136577061569652,2.1421970614697377,-0.295767902440119,4.6522536277771
-1.0254711483613017,2.122676446190771,-0.29557698635472085,4.6522536277771
-1.106354275734028,2.0836258959359584,-0.29992208019202277,4.641358852386475
-1.1149992087172405,2.082386725656724,-0.29991924281204596,4.641358852386475
-1.1149992087172405,2.0646534113184125,-0.29992075497753395,4.641358852386475
-1.1149992087172405,2.046790789306888,-0.29992234110694066,4.641358852386475
-1.120333714913565,2.0289282067588097,-0.29992225558465224,4.641358852386475
-1.1361201074353904,2.01106553194688,-0.2999190483782031,4.641358852386475
-1.1361201074353904,1.9753401910040058,-0.29992281916205143,4.641358852386475
-1.1363276273972676,1.9753277268649794,-0.29992275900802107,4.619001388549805
-1.1384167633588231,1.9570966759439008,-0.29992592332513907,4.596402645111084
-1.1384167633588231,1.939241813813646,-0.2999278162589379,4.596402645111084
-1.1384167633588231,1.9213868592856036,-0.2999297584774038,4.596402645111084
-1.1711535068831418,1.9011922039236153,-0.2999248877720825,4.584524631500244
-1.1796324958022022,1.8823014751582492,-0.2999255223211373,4.584524631500244
-1.1796324958022022,1.8645188610563868,-0.29992777519986574,4.584524631500244
-1.181832320124716,1.8289537984158537,-0.2999319417665863,4.58655309677124
-1.181994006043959,1.8289447002683235,-0.29993289081764757,4.560671806335449
-1.181994006043959,1.8111621394025939,-0.2999360412575772,4.536937713623047
-1.1816334437850475,1.7923598640475604,-0.29993887915755624,4.524840354919434
-1.1551209677445609,1.774599227164538,-0.29558110965556494,4.524840354919434
-1.1718490469533398,1.754863999508513,-0.29559255406300056,4.524840354919434
-1.1718490469533398,1.7372766292262796,-0.2957359291838635,4.524840354919434
-0.806327401192645,1.7193833015191256,-0.29963210485113523,4.524840354919434
-1.171537546987645,1.701929896290542,-0.2960764273090831,4.499905109405518
-1.176086223214366,1.6838519337954394,-0.2962344946935726,4.499905109405518
-1.1973187830754797,1.6639785801537017,-0.2963575909310222,4.473794460296631
-1.1813898756491803,1.6465639160780088,-0.29659152607708017,4.460504055023193
-1.2163143263211187,1.5458065826064948,-0.2975235739163627,4.460504055023193
-1.2163143263211187,1.5286518266996363,-0.2976948367772214,4.434270858764648
-1.2337098912786206,1.5096185752722824,-0.2979420891829632,4.421294212341309
-1.2573879071318408,1.4899816580213245,-0.29820590723352586,4.408163547515869
-1.257310872908695,1.472787202604408,-0.2983838063084503,4.408163547515869
-1.2055172156720424,1.4556518695143246,-0.29839790836934316,4.39515495300293
-1.249389446308004,1.4362941066719044,-0.2986963808407563,4.396029472351074
-1.2795685277895266,1.4160585895135671,-0.2990028654408852,4.396029472351074
-1.2795685277895266,1.3990387426273516,-0.29914010578555406,4.382224082946777
-1.2826180514464842,1.364951912775093,-0.29940587305458183,4.367615699768066
-1.3037917799985534,1.3629544612625597,-0.29952105172522697,4.367615699768066
-1.3099825309759052,1.3453816987542768,-0.29964847947251566,4.367615699768066
-1.294069668366957,1.3276439009980625,-0.2996741760326337,4.367615699768066
-1.3038953845590753,1.3097616889741264,-0.2997894565318604,4.340048789978027
-1.3038305686277216,1.2927451231204168,-0.2998419903346847,4.326811790466309
-1.2315564477790022,1.2757800775931791,-0.2997099580396948,4.326811790466309
-1.2734335764868268,1.2563760766743586,-0.29986530698436337,4.326811790466309
-1.297365822691004,1.3138207249957197,-0.299756960593795,4.312775135040283
-1.3008917398855953,1.2943323578617263,-0.2998323710108812,4.312775135040283
-1.3626287559709382,1.2730655940532005,-0.2999768337678256,4.3129072189331055
-1.3626287559709382,1.2562589241230173,-0.29904256561871007,4.2981414794921875
-1.3541521423627039,1.2226553965233113,-0.2995921598862515,4.2981414794921875
-1.382304402107077,1.2213391840185708,-0.2999724632368401,4.2981414794921875
-1.382304402107077,1.2046039094500145,-0.2999149333107972,4.2540364265441895
-1.3759514296654323,1.183229490683054,-0.2999901874488504,4.2540364265441895
-1.3792893717835735,1.1666133333050477,-0.29386621480895647,4.2540364265441895
-1.3824250077140379,1.149945387586454,-0.29960622914224855,4.2540364265441895
-1.3824250077140379,1.1334980997220958,-0.29874057512872315,4.2540364265441895
-1.3824250077140379,1.1170614458641608,-0.2961917363744076,4.2540364265441895
-1.3765314392986967,1.1004897930283106,-0.2938856539871848,4.2540364265441895
-1.3932421526165826,1.0835102336505507,-0.29999792327268454,4.2540364265441895
-1.3932421526165826,1.0671882362388845,-0.29968112927076307,4.2540364265441895
-1.327976816574165,1.0507609567511436,-0.2982673344239058,4.2540364265441895
-1.327976816574165,1.0507609567511436,-0.29794985306579214,4.224483966827393
-1.3360752576667592,1.0342142910971925,-0.2988687011090915,4.195831775665283
-1.3480946955893685,1.0169765066113168,-0.2999981831012411,4.196952819824219
-1.3480946955893685,1.0005001535838798,-0.2996905461579738,4.196952819824219
-1.3217326580858029,0.9839672523668052,-0.29999862327683946,4.196952819824219
-1.3217326580858029,0.9674116624965977,-0.29974637481000005,4.139553070068359
-1.3573872841741659,0.9493910516173525,-0.29943666962654386,4.139553070068359
-1.3504555485712908,0.9319668283826316,-0.2995499157603193,4.139553070068359
-1.3827990690787775,0.9137605435493756,-0.2978231455344514,4.110023498535156
-1.3938555333349556,0.8245307528675269,-0.2934399631178286,4.110023498535156
-1.3910619992757198,0.8801437430434934,-0.2996558242722493,4.095758438110352
-1.4411545781794641,0.8640682563320283,-0.29759114936032477,4.095758438110352
-1.4801343650974683,0.8460502303158876,-0.29981007231304085,4.095758438110352
-1.4801343650974683,0.8299144864660457,-0.29965046733027423,4.095935821533203
-1.5300092697713463,0.8131834789237553,-0.29838674692225414,4.095935821533203
-1.5300092697713463,0.7970212999553379,-0.29718547118418015,4.065129280090332
-1.5300092697713463,0.7808974955556784,-0.29999959925188857,4.049717903137207
-1.5446978787216061,0.7642569143945236,-0.2999995895166165,4.049717903137207
-1.5442693414987276,0.7475852714355552,-0.2999995827300023,4.049717903137207
-1.5442693414987276,0.7475852714355552,-0.2999995798219264,4.0344624519348145
-1.5442693414987276,0.7314800272801324,-0.299999566557725,4.018896102905273
-1.5310028096627393,0.7147074846187529,-0.2999995777621905,4.018896102905273
-1.5403499531032523,0.6981708465671091,-0.2999995222548348,4.003484725952148
-1.5403499531032523,0.6821336300837095,-0.29999948982979757,4.003484725952148
-1.5169827743382875,0.5958576298817254,-0.2999390887008945,3.9725069999694824
-1.546101083314914,0.5798549573252938,-0.29991492196040526,3.9725069999694824
-1.536919388133673,0.5635653147020591,-0.2999155712806682,3.956942081451416
-1.5288163668201251,0.5475936946284164,-0.299916390830657,3.956942081451416
-1.5387571067748151,0.6003511657827391,-0.2999267007651057,3.956942081451416
-1.5387571067748151,0.5844514191159057,-0.2999216906265009,3.956942081451416
-1.537860274794617,0.5680096667920542,-0.29991708376523707,3.956942081451416
-1.520507435990752,0.5521561798418192,-0.2999232155691183,3.956942081451416
-1.5357693464000006,0.5363029470607775,-0.2999086102239303,3.956942081451416
-1.5357693464000006,0.520449673976789,-0.29990521399869446,3.941375732421875
-1.5424784725969272,0.5044773362466752,-0.299902702054479,3.8948235511779785
-1.5065106954862113,0.4881297984284911,-0.2999158642660619,3.8948235511779785
-1.5065106954862113,0.4723442984369449,-0.2999130264526526,3.879115581512451
-1.0690070701938506,0.440772466161774,-0.29950386995620437,3.879115581512451
-1.4255562759023144,0.4241582672809804,-0.2999460418016058,3.8639097213745117
-1.4643534217041043,0.4241582672809804,-0.2999244726122148,3.8639097213745117
-1.477993321869336,0.3927505637383199,-0.29991026490748207,3.8639097213745117
-1.477993321869336,0.3927505637383199,-0.29991311667760806,3.832782745361328
-1.4756372475970922,0.361233140208866,-0.2999087150460372,3.8172192573547363
-1.4756372475970922,0.3455746122854246,-0.29990831367477616,3.8172192573547363
-1.4944684649927256,0.2800653430695478,-0.2999037757224075,3.8018016815185547
-1.4700239705405262,0.2645977303149109,-0.2999054031407517,3.8018016815185547
-1.4700239705405262,0.3138609923212437,-0.2999083131975138,3.8018016815185547
-1.3667765751549574,0.2827554175173483,-0.29994590102356505,3.8018016815185547
-1.400688816028693,0.28257226609714453,-0.2999304982274526,3.7860937118530273
