u,J~
0.7476121608362161,-1.0
0.7476121608362161,-1.0
0.7476121608362161,-1.0
1.0449189653180087,-0.5673472583293915
1.0252215497844084,-0.5673472583293915
1.023004159394929,-0.5970017611980438
1.0578779243594485,-0.6126603484153748
1.0512293833744915,-0.6126603484153748
1.042669556929292,-0.629870593547821
1.0415530124019534,-0.6622107028961182
1.0466369657675172,-0.6622107028961182
1.0513523907622222,-0.6884563267230988
1.0545083746647637,-0.6996829211711884
1.056572201687183,-0.6996829211711884
1.0579134742557124,-0.7109372317790985
1.059639759363983,-0.728227972984314
1.0593560305041105,-0.7299685478210449
1.0555924088209643,-0.7377557456493378
1.0599141339787037,-0.7377557456493378
1.0599326320317073,-0.7342416346073151
1.0599452856450056,-0.7342416346073151
1.0598828725059342,-0.7388211488723755
1.0598041428213243,-0.7533541619777679
1.0598099282214408,-0.7533541619777679
1.0598111565184285,-0.7530942112207413
1.0597670111720066,-0.7544106543064117
1.059683947794784,-0.7523223459720612
1.0596319264242933,-0.7523223459720612
1.0596190030063886,-0.7698247730731964
1.0595284065090003,-0.7698247730731964
1.0594918000041527,-0.7696193307638168
1.0593564213194502,-0.7671337574720383
1.059267351294191,-0.7814380824565887
1.059178238719226,-0.7806321829557419
1.058698016020836,-0.7799886763095856
1.0588440966924861,-0.7799886763095856
1.058893855316082,-0.7824524790048599
1.058860608402028,-0.798663854598999
1.0587426797256134,-0.7814978361129761
1.0586770584811234,-0.7800031900405884
1.0585691685067873,-0.7922289818525314
1.058457373788849,-0.7922289818525314
1.0584001685685096,-0.7871527373790741
1.058329301475901,-0.8009363561868668
1.0581794680354375,-0.7964414209127426
1.0580691619424323,-0.7932716459035873
1.0579575615827177,-0.8060538917779922
1.057817437274017,-0.8020394295454025
1.0577310457054925,-0.7988167256116867
1.0575587576847163,-0.8104905784130096
1.0574501354373012,-0.8104905784130096
1.0572835751991028,-0.8031448423862457
1.0570533328608338,-0.8146457523107529
1.0559256224263511,-0.8146457523107529
1.0560794672670744,-0.8107832074165344
1.0563982452576601,-0.807844340801239
1.0561309840336577,-0.8247013539075851
1.0559709613011175,-0.8047863095998764
1.0557057982345102,-0.8165723383426666
1.055552135479916,-0.813258484005928
1.0551662940503583,-0.813258484005928
1.0552916939611952,-0.8077647238969803
1.0543664467499874,-0.8230007290840149
1.0542211329587452,-0.8110558390617371
1.0538308000320933,-0.8229056149721146
