u,J~
1.2099389579629372,0.3141592741012573
1.2099389579629372,0.3141592741012573
1.9995251783272865,0.30229976773262024
1.9998894411918284,6.039876937866211
1.999898584791698,6.036233425140381
1.9999082874120422,6.027775764465332
1.9999173976959217,6.01809024810791
1.999925536936236,6.007143497467041
1.9999329123352707,5.994903087615967
1.9999328727536423,5.9813361167907715
1.9998892471912777,5.9813361167907715
1.999999514053388,5.965202331542969
1.9999992538379583,5.947627067565918
1.9999999904502193,5.928654193878174
1.996893908126675,5.909913539886475
1.9966179297152353,5.892055988311768
1.9972988031458476,5.874663829803467
1.9986828875553608,5.857097148895264
1.9999999986267871,5.839356899261475
1.9970740507180036,5.821448802947998
1.9960322988749364,5.803375244140625
1.9962665736466152,5.786482810974121
1.9965279894023897,5.769489765167236
1.9964530431225247,5.7523016929626465
1.9962403180173691,5.735113143920898
1.9960240607231916,5.718053340911865
1.9958464612902365,5.7011566162109375
1.9998553519169402,5.68441915512085
1.9998592092676544,5.667846202850342
1.9998635389956017,5.651422500610352
1.9998676180082526,5.635149955749512
1.9998698906351202,5.619064807891846
1.9998697379569992,5.603127479553223
1.999868450247682,5.5873236656188965
1.9998656953990417,5.571615695953369
1.9998642264059865,5.555887699127197
1.9998625225980096,5.5401811599731445
1.9998615818826557,5.5244526863098145
1.9998615583361994,5.508704662322998
1.9998620012689288,5.492985248565674
1.999863238180638,5.477283477783203
1.999865371118826,5.461567401885986
1.99986873072245,5.445837497711182
1.9998733871877723,5.430110931396484
1.9998773095022762,5.414344787597656
1.9998841194173194,5.398656368255615
1.9998899995015762,5.382928848266602
1.9998940529318712,5.367242336273193
1.9999999100613992,5.367242336273193
1.9999998850537815,5.349996089935303
1.999999729294777,5.332731246948242
1.999999701136177,5.315427303314209
1.9999997344509195,5.298149108886719
1.999989061547485,5.280871391296387
1.9640368931989562,5.2636260986328125
1.9846988900642162,5.2636260986328125
1.9882208724319101,5.24483585357666
1.999934180828765,5.225991249084473
1.9934508718177868,5.222870826721191
1.9999999947110438,5.2040276527404785
1.9721084765496746,5.186727523803711
1.9999997008511086,5.169458866119385
1.9946062455199993,5.152213096618652
1.9999996850866688,5.134944915771484
1.9999996441363632,5.110607624053955
1.9999985851919446,5.092546463012695
1.9999968744407404,5.075255870819092
1.999993499477838,5.058743476867676
1.9991092653011602,5.042257308959961
1.999736648098313,5.026547908782959
2.000000001036621,5.010868072509766
1.9999996218606984,4.995151996612549
1.9999809337448464,4.979445934295654
1.9999203765869118,4.963736534118652
1.9998734884643592,4.948025226593018
1.9999114940197849,4.932307243347168
1.9999977748909337,4.916550636291504
1.9999952206650249,4.90086030960083
1.9741622309340625,4.885156154632568
1.957593700573494,4.8694539070129395
1.9499528844387257,4.853749752044678
1.9426524379827046,4.838046550750732
1.9322946173627191,4.822338104248047
1.9282368884927166,4.806600570678711
1.9208796098793957,4.790882110595703
1.918209908604239,4.775147438049316
1.9062341981101052,4.759459018707275
1.8987491206402969,4.7437520027160645
1.892422617166766,4.728035926818848
1.4953664226791108,4.712324142456055
1.8335121546147617,4.712317943572998
1.7826435807417431,4.6887383460998535
1.776527526057376,4.67224645614624
1.7674815033378148,4.655765533447266
1.683927931450429,4.6471171379089355
1.6787806119090742,4.629854679107666
1.7102946625959652,4.612625598907471
1.6293654505856279,4.6111040115356445
1.5804583614815293,4.586762428283691
1.610584092321023,4.568685054779053
1.5744075357078948,4.566323757171631
1.5663245552196559,4.541190147399902
1.559285121015968,4.523148059844971
1.4873466850850938,4.513740539550781
1.4814035168010706,4.4948906898498535
1.4467747360556154,4.485464572906494
1.4709397618651656,4.465853214263916
1.405822365657873,4.456428050994873
1.4287655700689408,4.436788082122803
1.4257067921665045,4.426577568054199
1.3670004415801718,4.4226508140563965
1.3319018463823415,4.396732330322266
1.3023483889569307,4.386533260345459
1.321036289360134,4.3653411865234375
1.2664957137338668,4.355132579803467
1.9663357055097457,4.344122886657715
1.2322647112191343,4.322099208831787
1.2292620276872488,4.311098575592041
1.2222220202132366,4.28909158706665
1.1968146460241382,4.278082370758057
1.1727233983254348,4.26708459854126
1.1480996459638304,4.255300521850586
1.1617932852148998,4.232508659362793
1.1585270767261004,4.220714569091797
1.0984759578643335,4.220714569091797
1.0416363230161874,4.208125114440918
1.022047611972301,4.1955389976501465
1.0189564878075903,4.182955265045166
0.9731830633267319,4.182955265045166
0.9149076380788872,4.1688151359558105
0.8986530723946009,4.154677391052246
0.8832863731729387,4.140533447265625
0.8683944181659624,4.125612258911133
0.853645916394415,4.110690116882324
0.8621810943666431,4.095783710479736
0.8301125013189636,4.09658670425415
0.8074233372303229,4.080878734588623
0.7877208210065049,4.0653276443481445
0.7845062184065323,4.049777030944824
0.7814565183970277,4.034225940704346
0.798444708262677,4.018675327301025
0.7882087747884859,4.018675327301025
0.7750907463010517,4.003124237060547
0.7720694853902637,3.9875733852386475
0.7888319888882286,3.972022533416748
0.7786504910660111,3.972179651260376
0.7657924775962512,3.9564716815948486
0.7625744197341411,3.940920829772949
0.7595026734076825,3.92536997795105
0.7759264327494371,3.9098188877105713
0.7679030239998459,3.9098188877105713
0.7571013944918986,3.894268035888672
0.7577634496221609,3.8787171840667725
0.7741759848215314,3.863323450088501
0.7679890654959267,3.863323450088501
0.7590808991528782,3.8479297161102295
0.7597878372294671,3.832692861557007
0.7770954652199831,3.8174562454223633
0.797752639222638,3.8174562454223633
0.7803971560391887,3.817613363265991
0.7612211401783012,3.8023765087127686
0.7621416475596484,3.787297010421753
1.018317368467939,3.772374391555786
0.777148160502279,3.7574517726898193
0.7733932795439238,3.7574517726898193
0.7644947368589057,3.7426862716674805
0.7654615396985887,3.7279207706451416
0.76624942113876,3.7133123874664307
0.7829181186429992,3.6987040042877197
0.7770803539971295,3.6987040042877197
0.7683548197393661,3.6842527389526367
0.7694120083185659,3.6698012351989746
0.7858267441172784,3.6555070877075195
0.7799381616485696,3.6556642055511475
0.7710440515725,3.6412129402160645
0.7723397797826682,3.627075672149658
0.7735456029081103,3.612938404083252
0.7904383011743336,3.5989584922790527
0.7846291818208698,3.5989584922790527
0.7755580484959131,3.5849783420562744
0.7768079544329454,3.5711536407470703
0.7915136668024546,3.5573291778564453
0.7880425467375092,3.5573291778564453
0.7792106199461784,3.5436601638793945
0.7805314583543217,3.5299909114837646
0.7817831704902288,3.516477584838867
0.7988474840193495,3.5029640197753906
0.793652793325234,3.5029640197753906
0.7838735230794023,3.4896059036254883
0.8015170442594479,3.476247787475586
0.7958955699580662,3.476247787475586
0.8134724289096047,3.463045358657837
0.7972017795273001,3.4631943702697754
0.7886348638246407,3.449842691421509
0.7901295716893104,3.436795711517334
0.7917533225350296,3.423748731613159
0.8084573323406694,3.4108572006225586
0.8030926624753776,3.4110031127929688
0.794701305458649,3.397965669631958
0.7961741330695314,3.3852295875549316
0.7978518904913774,3.3724935054779053
0.8129682111324591,3.3599131107330322
0.809733311749882,3.3599131107330322
0.8013007349915708,3.34733247756958
0.8030496647618199,3.3349075317382812
0.8049321197463385,3.3224825859069824
0.8200834572759182,3.310213088989258
0.8169246497091067,3.3103528022766113
0.8085978228583646,3.297943592071533
0.810441521968077,3.285829544067383
0.8125289762977326,3.2737154960632324
0.830212823554275,3.2617571353912354
0.8248148013675902,3.2618937492370605
0.8164711415624992,3.2497987747192383
0.8185204705357015,3.2379956245422363
0.820771855771807,3.2261927127838135
0.8229315801069244,3.214545249938965
0.8408976259899439,3.202897787094116
0.8360072002048088,3.202897787094116
0.8273599386406647,3.191405773162842
0.8296980355019162,3.1799139976501465
0.8320250700841029,3.1685774326324463
1.105239408414112,3.157241106033325
0.8449523535642751,3.15736985206604
0.8368903410020148,3.146188974380493
0.8395614687074062,3.1350064277648926
0.8421265155813406,3.1238536834716797
0.8450349812677415,3.112828254699707
0.8471557537467914,3.1019585132598877
0.8502993253463638,3.0910885334014893
0.8689759834982173,3.080374240875244
0.863724398148719,3.080498218536377
0.8559141959099079,3.06965970993042
0.8588331870151726,3.059100866317749
0.8618129774086227,3.048542022705078
0.8648625237235481,3.0381386280059814
0.8684024431077256,3.0277352333068848
0.8870514868949106,3.0174872875213623
0.8819718005089353,3.017606735229492
0.8742882745375505,3.00723934173584
0.8776319874509662,2.9971470832824707
0.8814516685706933,2.9870545864105225
0.8845462176203155,2.9771177768707275
0.8879929862265449,2.9671809673309326
0.8921043388970142,2.957399606704712
0.9126183752691246,2.947618246078491
0.9074879725358067,2.9477314949035645
0.8911903496708884,2.9477314949035645
0.9027278356347667,2.9283666610717773
0.90777960342915,2.918896198272705
0.9101907484760433,2.909425973892212
0.9149857471031098,2.900111198425293
0.9214284174304107,2.890796422958374
0.9215075369818836,2.8816370964050293
0.9196684023006679,2.8816370964050293
0.9324960729381311,2.863473892211914
0.9520701486319706,2.8544700145721436
0.9456270573222922,2.8545753955841064
0.9415161166929861,2.8456218242645264
0.9462888436604826,2.83677339553833
0.9513788410470623,2.828080654144287
0.956177841644366,2.819387912750244
0.9611737764391289,2.8108506202697754
0.9663661237147508,2.8023133277893066
0.9724631232056299,2.793931484222412
1.0044805432717772,2.7855498790740967
1.0085361433064344,2.7773234844207764
1.0015038799809466,2.769097328186035
1.0087435276101746,2.761026620864868
1.0137227127138386,2.752955675125122
1.0200146650355433,2.7450406551361084
1.0292228212061911,2.7371253967285156
1.0373601165913424,2.7371253967285156
1.0514707095133238,2.7216057777404785
1.046712320614074,2.7140016555786133
1.0655134100163492,2.706397294998169
1.0855296280654747,2.698948621749878
1.092956263341239,2.691499948501587
1.0987291805221482,2.68420672416687
1.1556574378791777,2.6769134998321533
1.178373637890122,2.670229911804199
1.1994711581094641,2.6563823223114014
1.173092910778405,2.6563823223114014
1.1885316274915236,2.649400234222412
1.2253476417896605,2.6360957622528076
1.293939116425372,2.6297619342803955
1.3265241258659164,2.6242406368255615
1.3770712575047377,2.611867666244507
1.3483995888167701,2.611867666244507
1.4747247825685053,2.6001691818237305
1.5030099163660795,2.5900142192840576
1.595969288157719,2.585031270980835
1.6677242052203483,2.575594902038574
1.7828775637296332,2.571134567260742
1.914377423118015,2.5628738403320312
1.9932668674694332,2.561192035675049
1.9999990883154863,2.551806926727295
1.9999998345272638,2.551806926727295
1.9999934161664388,2.538640022277832
1.9999884879100986,2.533433437347412
1.9999855417293775,2.5287516117095947
1.9999826102561227,2.5245823860168457
1.9999998095587763,2.5205936431884766
1.999999878427477,2.5170652866363525
1.9999987292273347,2.514003038406372
1.999999731828343,2.514003038406372
1.999999874379707,2.5080904960632324
1.999999699291738,2.5064077377319336
1.9999998951050701,2.5043280124664307
1.9979077035363404,2.5023648738861084
1.478449178813654,2.5005600452423096
0.6576585127543002,2.4989118576049805
1.4344442172386707,2.4989118576049805
1.1674750735522317,2.49623966217041
1.2853139092688215,2.495399236679077
1.256608285524805,2.4945566654205322
0.8607287857547186,2.4957082271575928
1.5681383245940839,2.4923651218414307
1.9999998461199704,2.4923651218414307
1.9949465392080985,2.4903037548065186
1.4814109728963023,2.4903037548065186
0.9743217809015868,2.4863438606262207
0.1947631372659273,2.4867756366729736
0.6099267436012435,2.484215497970581
1.3116678129404284,2.484215497970581
1.6659876366073065,2.4833102226257324
1.5141708596419257,2.4824068546295166
0.6393971102636744,2.481464385986328
0.15105248797717485,2.480018138885498
0.6083376074212545,2.479205369949341
0.8795768240749433,2.479205369949341
1.2067534730702743,2.4783713817596436
1.5571393225759025,2.4783713817596436
0.1968383395208234,2.477384567260742
-0.5459393332468472,2.4758548736572266
0.5027365060230661,2.4751646518707275
0.4094152128742723,2.4751646518707275
0.9138989105794474,2.4757580757141113
1.4234490309824113,2.4750430583953857
1.2685413139063986,2.4750680923461914
0.8895021606270539,2.4733638763427734
0.0434844072445999,2.472601890563965
-0.795967447937236,2.4719955921173096
0.028486562295176654,2.4713892936706543
-1.1220160594493633,2.47196364402771
-1.6306684296649863,2.47196364402771
-0.655501703835547,2.472444534301758
-1.523249968596012,2.472444534301758
-1.989555881487779,2.473374843597412
-1.999703091276952,2.473867893218994
-1.9967466710080037,2.4738352298736572
-1.9999756057057057,2.4735913276672363
-1.999995229660283,2.4725944995880127
-2.000000033722742,2.471085786819458
-2.0000000107028204,2.469666004180908
-2.0000000130740276,2.467669725418091
-2.0000000126106263,2.4652349948883057
-2.0000000135271705,2.4627175331115723
-2.0000000132703497,2.460486650466919
-2.0000000112497833,2.4577271938323975
-2.000000010444005,2.4538161754608154
-2.0000000091072514,2.4501867294311523
-2.0000000075750655,2.4459781646728516
-2.000000005302316,2.441880702972412
-2.0000000044477684,2.4371531009674072
-2.0000000035180814,2.4322710037231445
-2.0000001282044995,2.427236318588257
-2.0000000700991394,2.422006845474243
-2.000000003968519,2.416069984436035
-2.0000000034847707,2.410585403442383
-2.0000000025496516,2.4058094024658203
-2.0000000028385885,2.4003188610076904
-2.00000000386297,2.3949830532073975
-2.0000000040490375,2.389796733856201
-2.0000000051679274,2.3844799995422363
-2.000000007739566,2.3793647289276123
-2.000000012927958,2.3744630813598633
-2.0000000138534944,2.370192050933838
-2.0000000118369146,2.370192050933838
-2.0000000148936747,2.3626575469970703
-2.000000016163542,2.359079360961914
-2.0000000160943574,2.356212615966797
-2.000000014173873,2.3536746501922607
-2.0000000021331883,2.351449966430664
-1.9999822277392516,2.3495798110961914
-1.9999188159093153,2.3484981060028076
-1.9998230842051357,2.347398281097412
-1.999865555518701,2.3466806411743164
-1.9998702748952448,2.346649169921875
-1.998762592190565,2.346649169921875
-1.9987077489600866,2.345860004425049
-1.998646886770954,2.3458287715911865
-1.9985825158408392,2.3458287715911865
-1.9985149301756189,2.3457658290863037
-1.998443446726602,2.3457343578338623
-1.9983680241998898,2.345702886581421
-1.9982884532413467,2.3456716537475586
-1.9982045258869887,2.345640182495117
-1.9969835986683802,2.345608711242676
-1.9967339061079907,2.3455772399902344
-1.997901292618022,2.345651149749756
-1.9977958664959703,2.345621347427368
-1.9976848569000545,2.3455915451049805
-1.9975681139176893,2.3455617427825928
-1.997445173943121,2.3455617427825928
-1.9973168195383892,2.3455018997192383
-1.9979851149944243,2.3454720973968506
-1.9979138497730966,2.345442295074463
-1.9969387486835941,2.3453102111816406
-1.996789271682253,2.3452789783477783
-1.9966341554413174,2.345247507095337
-1.9964736126778828,2.3452160358428955
-1.9963079907905918,2.345184564590454
-1.9961377480966649,2.345153331756592
-1.9959634824475774,2.3451218605041504
-1.9957859231622306,2.345090389251709
-1.9956059589625408,2.3450589179992676
-1.9954246470208683,2.345027446746826
-1.9952432195997487,2.344996213912964
-1.9950631110508454,2.3449647426605225
-1.994885937171422,2.344933271408081
-1.994713515148633,2.3449018001556396
-1.9945478516452786,2.3448705673217773
-1.994391154397427,2.344839096069336
-1.9942457871285064,2.3448076248168945
-1.9941142660289624,2.344776153564453
-1.9939992173530134,2.344744920730591
-1.9939033559758133,2.3447134494781494
-1.9938294013955205,2.344681978225708
-1.9937800346863903,2.3446505069732666
-1.9937578185826843,2.344619035720825
-1.9937651076882943,2.344587802886963
-1.9938039736738598,2.3445563316345215
-1.9937279501811385,2.34452486038208
-1.9935229448395595,2.34452486038208
-1.993338437296423,2.3444933891296387
-1.9931803283775267,2.3444652557373047
-1.9930563450910699,2.3444180488586426
-1.9929734631271643,2.3443992137908936
-1.9929403652122786,2.344383478164673
-1.9929651506544315,2.3443710803985596
-1.993055279379668,2.3443615436553955
-1.9932168327672644,2.344355344772339
-1.9922653723208417,2.344355344772339
-1.9913617639017964,2.3443520069122314
-1.9903307149296618,2.3443520069122314
-1.9891534111268885,2.3443520069122314
-1.9878082574511389,2.3443520069122314
-1.9979466614416908,2.3443520069122314
-2.000000010646156,2.3443520069122314
-2.0000000213043103,2.3437063694000244
-2.0000000204896993,2.342432975769043
-2.000000010995964,2.3403964042663574
-2.0000000374754365,2.3375725746154785
-1.9930641948153907,2.3316407203674316
-1.9929298753628968,2.324922561645508
-1.9928897499421354,2.316612482070923
-1.9928284627189445,2.3082926273345947
-1.9930476647721223,2.299203395843506
-1.9929819924627326,2.2901058197021484
-1.9929492435789382,2.2810280323028564
-1.9929810836925692,2.271144151687622
-1.993065133885704,2.2612342834472656
-1.9999999988481534,2.250542402267456
-1.9999999976872995,2.2390754222869873
-1.9999999978756668,2.227611780166626
-1.9999999954543817,2.2161476612091064
-1.9999999907743888,2.210155725479126
-1.999999986261878,2.1986894607543945
-1.9999999813559348,2.1864373683929443
-1.9999999754912547,2.1733641624450684
-1.999999967600522,2.16110897064209
-1.9999999580631556,2.1480765342712402
-1.9999999468825336,2.135052442550659
-1.9999999354767766,2.121198892593384
-1.9999999992236928,2.1073265075683594
-1.999999999059728,2.093470573425293
-1.9999999988805433,2.079491138458252
-1.9999999986744426,2.079491138458252
-1.9999999984566241,2.050260543823242
-1.999999998246543,2.050260543823242
-1.9999999980366867,2.019498586654663
-1.9999999978084169,2.00411057472229
-1.9999999975698701,1.988720417022705
-1.9999999973126619,1.988720417022705
-1.9999999970604747,1.9579261541366577
-1.9999999968870874,1.9425511360168457
-1.999999996907564,1.9271773099899292
-1.9999999964924218,1.9271773099899292
-1.9999999962109878,1.9271773099899292
-1.9999999958326786,1.8964025974273682
-1.9999999954328636,1.8810046911239624
-1.9999999949510916,1.8656061887741089
-1.9999999942909843,1.8502075672149658
-1.9999999935342714,1.8348028659820557
-1.9999999924234975,1.8194246292114258
-1.9999999908674833,1.8040599822998047
-1.9999999860104658,1.788672924041748
-1.9999999814510638,1.788672924041748
-1.9999999787395382,1.773281455039978
-1.9999999721154607,1.7424969673156738
-1.9999999621772186,1.7270931005477905
-1.999999943616932,1.7116860151290894
-1.999999914791915,1.6962904930114746
-1.9999998549188143,1.6816853284835815
-1.9999999974919884,1.6670937538146973
-1.9999999962350876,1.6540637016296387
-1.9999999948093719,1.641011118888855
-1.9999999950642648,1.6286699771881104
-1.999999995065849,1.6162768602371216
-1.9999999926153418,1.6024439334869385
-1.7650437653304747,1.5886421203613281
-1.7462921142010388,1.5763839483261108
-1.9497848243936602,1.5641103982925415
-1.9999999813877603,1.5518531799316406
-1.9999999690289296,1.5395417213439941
-1.999999942600773,1.5327703952789307
-1.9999997534535952,1.5189300775527954
-1.979989232234791,1.5051064491271973
-1.8107200264938965,1.4912959337234497
-1.7756292954245332,1.4774783849716187
-1.5732474762152227,1.463474988937378
-1.6935458160381813,1.4488396644592285
-1.665261562877851,1.4334450960159302
-1.624870352955557,1.425757884979248
-1.5840377615144807,1.4103442430496216
-1.543195811525818,1.4103442430496216
-1.502044224834517,1.3873212337493896
-1.4614376462390226,1.3719478845596313
-1.4209680868283576,1.3642619848251343
-1.3817190479817996,1.348875880241394
-1.3431334278278604,1.34117591381073
-1.3058568085077622,1.3257848024368286
-1.2118076578529169,1.3257848024368286
-1.1893595372302725,1.3104168176651
-1.1715701684983484,1.2950533628463745
-1.1509881903682158,1.287366509437561
-1.1308194403396101,1.279669165611267
-1.1075197450540926,1.279669165611267
-1.0916003685320066,1.264284610748291
-1.072942341032549,1.2565975189208984
-1.0509469450380424,1.2490577697753906
-1.0381379706234692,1.2335155010223389
-1.021798862641575,1.2259057760238647
-1.0019885431855555,1.2259057760238647
-0.9910851258271709,1.2107415199279785
-0.9768527917018586,1.2031937837600708
-0.9628960125795827,1.1957247257232666
-0.847149413458491,1.1882708072662354
-0.8579575493262683,1.180895447731018
-0.8116516055801329,1.1735173463821411
-0.7926524462322965,1.1735173463821411
-0.774069593920824,1.1662178039550781
-0.7584345075976202,1.1589139699935913
-0.7436523683787036,1.1516886949539185
-0.7357502541756156,1.1444674730300903
-0.7199994745663498,1.1444674730300903
-0.7038892843444581,1.137324571609497
-0.6995444613400659,1.1301828622817993
-0.685250483738499,1.1303399801254272
-0.6700203056689982,1.123119592666626
-0.7373191004226026,1.1160593032836914
-0.6596883788292589,1.1090774536132812
-0.6457112628775139,1.1090774536132812
-0.6315737358151743,1.1020816564559937
-0.6349803432339378,1.09516441822052
-0.6220778572878586,1.09516441822052
-0.6279899197149106,1.0882467031478882
-0.6077819481834702,1.088402271270752
-0.5946737349330136,1.0814061164855957
-0.6015380171805964,1.0745463371276855
-0.5903662526423102,1.0745463371276855
-0.5946134112850845,1.0745463371276855
-0.5786429944910352,1.067917823791504
-0.5832444514119128,1.0610095262527466
-0.5888560843908756,1.0610095262527466
-0.5847099511449845,1.0543320178985596
-0.6043019444954825,1.0483276844024658
-0.600037436897114,1.0483276844024658
-0.5849772937541087,1.042392611503601
-0.5957261489201726,1.042392611503601
-0.5792609686901586,1.0364609956741333
-0.5988634192218025,1.030598521232605
-0.5868097140560915,1.030598521232605
-0.8154674988040114,1.0247384309768677
-0.5956472507148952,1.0189473628997803
-0.58142667289388,1.0189473628997803
-0.8035065583739464,1.0131561756134033
-0.5784271245229383,1.0133023262023926
-0.5626492553762017,1.0074341297149658
-0.5875175549229119,1.0017108917236328
-0.5895338773467766,1.0018553733825684
-0.5617979727658668,1.0018553733825684
-0.5809096056090746,0.9904050827026367
-0.632882417429524,0.9904050827026367
-0.7331665844948705,0.9904050827026367
-0.7267231076548197,0.9854564070701599
-0.7309816882688849,0.979880154132843
-0.7533990379705324,0.9760497808456421
-0.748874174153595,0.9761911034584045
-0.706271363116691,0.9715902805328369
-0.5841970626254321,0.9715902805328369
-0.6833873514492745,0.9621800780296326
-0.6636106904966699,0.9621800780296326
-0.521658595741729,0.9572370052337646
-0.5466241077572754,0.9516609311103821
-0.49572894157720226,0.9516609311103821
-0.5176001708249405,0.9461565613746643
-0.4621052064431251,0.9461565613746643
-0.4797103458172992,0.939444899559021
-0.4333021657080653,0.939444899559021
-0.44728369545307056,0.9328206181526184
-0.4136796903269993,0.9328206181526184
-0.4269467103518191,0.9255971312522888
-0.4449252873854166,0.9255971312522888
-0.4048155626103625,0.9257306456565857
-0.4179281108020564,0.9184688925743103
-0.38165208067795375,0.9184688925743103
-0.39234716802404856,0.9107503294944763
-0.49122527557283413,0.9107503294944763
-0.37614392833982885,0.9031349420547485
-0.38978660104307616,0.9031349420547485
-0.3589342415422748,0.9031349420547485
-0.3667683104721107,0.8949370980262756
-0.3806555770523091,0.8949370980262756
-0.46326339996420574,0.8949370980262756
-0.353771097022345,0.8868502378463745
-0.3660153398163913,0.8868502378463745
-0.33275631342279355,0.8868502378463745
-0.3406109541330473,0.8781903386116028
-0.3520620393745042,0.8781903386116028
-0.31615897013526195,0.8781903386116028
-0.3228383755949264,0.8696492314338684
-0.33316841238398015,0.8696492314338684
-0.3050306610352085,0.8696492314338684
-0.3110250305410044,0.8605409860610962
-0.3206479215068528,0.8605409860610962
-0.28417026674593393,0.8605409860610962
-0.28890892290684755,0.8510037660598755
-0.2973303128734301,0.8510037660598755
-0.36484422710912545,0.8510037660598755
-0.2728498047886657,0.8414665460586548
-0.28026295325101636,0.8414665460586548
-0.287914438658448,0.8414665460586548
-0.26125923205259766,0.8415921926498413
-0.2648246091023794,0.8305966258049011
-0.2716298113017007,0.8305966258049011
-0.2475952874067896,0.8305966258049011
-0.25051670261006576,0.8197267055511475
-0.25693887023440587,0.8197267055511475
-0.2636015996467111,0.8197267055511475
-0.2486832742449392,0.8197267055511475
-0.2518793723551136,0.8090122938156128
-0.258164838026196,0.8090122938156128
-0.2650512368992001,0.8090122938156128
-0.24659257834923975,0.8090122938156128
-0.24982788621103946,0.7982978820800781
-0.2561183359306743,0.7982978820800781
-0.26284981573636157,0.7982978820800781
-0.24476530114572298,0.7982978820800781
-0.24784581145458656,0.7982978820800781
-0.2508490232520747,0.7877389788627625
-0.25758936743935057,0.7877389788627625
-0.23957597787544888,0.7877389788627625
-0.24255055900593298,0.7771801352500916
