u,J~
-0.4300746937306987,0.30229976773262024
-0.4300746937306987,0.30229976773262024
-10.379335297526119,5.7961931228637695
-10.376031193716628,5.7961931228637695
-7.014788007313235,5.7961931228637695
-4.912763988419142,5.7961931228637695
-4.731520899488153,5.7961931228637695
-3.1449138966521053,5.565245151519775
-5.6700238105923795,5.565245151519775
-5.979574670724687,5.565245151519775
-7.336987363938275,5.565245151519775
-10.300935674985723,5.373476505279541
-6.098025017186579,5.373476505279541
-7.039305617902562,5.373476505279541
-14.164309688033429,5.35541296005249
0.16049846467483797,5.35541296005249
0.30851141762988066,5.220865726470947
-5.763068452351824,5.220865726470947
-5.723019137801019,5.184103965759277
-4.815643530797333,5.157407283782959
-4.728416209017569,5.157407283782959
-4.704204038071571,5.148936748504639
-13.072551649917619,5.148936748504639
-12.793044868583593,5.03693151473999
-11.47736185840947,5.03693151473999
2.096993541596834,4.953341960906982
-8.194669917284472,4.89959716796875
-5.704574696620117,4.871351718902588
-4.600459162349885,4.871351718902588
-5.321938662234904,4.871351718902588
-7.895989396599628,4.862555980682373
-5.6649994995155355,4.862555980682373
3.876318041191805,4.812251567840576
-8.28820377591767,4.812251567840576
-10.521520472332853,4.704650402069092
-5.350374740636501,4.619969844818115
-10.829008265256965,4.619969844818115
-5.620370311296687,4.590281963348389
5.065137521465425,4.590281963348389
5.289855542906943,4.512618064880371
5.134348707018341,4.477879524230957
8.692750263396178,4.477879524230957
-3.973512530678157,4.434451103210449
-6.196521644368367,4.434451103210449
-4.9136290022323434,4.364508152008057
15.841542348474237,4.364508152008057
15.841542348474237,4.359058856964111
-2.996170881673336,4.343357086181641
6.560892314811548,4.338569164276123
4.424181001865374,4.307714462280273
4.195406659641654,4.3101043701171875
4.2077793230778315,4.299688816070557
3.809121142690817,4.213282585144043
6.341416041309655,4.190116882324219
9.917531182730169,4.0994415283203125
4.979790708461715,4.080634593963623
3.9162942108568806,4.080634593963623
7.7870545351627785,4.065317630767822
5.546973244390992,4.0529255867004395
3.6821888126687106,4.02350378036499
3.9609303648252348,4.012633323669434
4.534730892013439,3.969977617263794
3.042407781549029,3.9291627407073975
-10.59349975667156,3.909911870956421
-0.3199999940673989,3.885399341583252
0.31973289916908215,3.885399341583252
0.31936895793097864,3.885399341583252
0.31936896482333754,3.885399341583252
0.3197301818679507,3.885399341583252
-0.31961093710882604,3.8447070121765137
-0.3199996223329907,3.8440279960632324
-0.3199996199015934,3.8440279960632324
-0.31999962178956454,3.8440279960632324
-0.3199996250315049,3.8440279960632324
-0.3185428530523428,3.8424642086029053
-0.3181731677617143,3.8368887901306152
-0.3181755854079793,3.8279616832733154
-0.3182445409302139,3.8279616832733154
-0.3194914469645115,3.8279616832733154
-0.3194744321259757,3.8279616832733154
-0.3153863336408164,3.8279616832733154
-0.3153420328874094,3.8205482959747314
-0.3180832502428713,3.8205482959747314
-0.31719584841819,3.815218210220337
-0.31714424763091853,3.815218210220337
-0.3170021874340884,3.808533191680908
-0.3178520106995159,3.798085927963257
-0.31554270602419204,3.7876384258270264
-0.31606790522979594,3.7876384258270264
-0.3197129685941283,3.7876384258270264
-0.316516249157789,3.7876384258270264
-0.31988906841675224,3.7791483402252197
-0.31819913740240513,3.7791483402252197
-0.3182924611705454,3.7791483402252197
-0.3183116390976078,3.7791483402252197
-0.3183949745015493,3.7791483402252197
-0.3183228224714276,3.7670085430145264
-0.3166091443754324,3.7670085430145264
-0.3185218856645162,3.756866455078125
-0.31852578003181553,3.756866455078125
-0.3177320055961928,3.7462973594665527
-0.31963354450992915,3.7462973594665527
-0.3184318647146224,3.7462973594665527
-0.3169174794027215,3.7462973594665527
-0.31684809284619214,3.7462973594665527
-0.31677810985290356,3.7462973594665527
-0.31854780527165155,3.735581398010254
-0.3183932462955743,3.724114179611206
-0.31704003963892363,3.724114179611206
-0.31845658101737806,3.724271297454834
-0.3182406875768083,3.7126471996307373
-0.3187375925364999,3.7126471996307373
-0.31931817099198834,3.7126471996307373
-0.3175685416922327,3.7126471996307373
-0.3175097631550593,3.712804079055786
-0.3180094242904315,3.702685594558716
-0.3182944367223793,3.702685594558716
-0.3182606930788627,3.702685594558716
-0.31673410126739193,3.702685594558716
-0.3187212336767944,3.6949141025543213
-0.3176129535559043,3.6949141025543213
-0.3175529155234569,3.6949141025543213
-0.31800437603627324,3.683645248413086
-0.3191533357784971,3.683645248413086
-0.3190480377840991,3.683645248413086
-0.3188350601391948,3.6754798889160156
-0.31901624315779264,3.670128583908081
-0.31897604913649524,3.660020351409912
-0.31850582806601613,3.660020351409912
-0.3185143795689285,3.660020351409912
-0.31852854637991573,3.66017746925354
-0.3185644261688418,3.6499123573303223
-0.31852332236641273,3.6452584266662598
-0.3185613319114346,3.6399612426757812
-0.31857608281421457,3.6325159072875977
-0.3186376707953138,3.6325159072875977
-0.31853133769732506,3.6325159072875977
-0.3185324766785797,3.6325159072875977
-0.31937547277687484,3.6325159072875977
-0.31875303795671867,3.6203880310058594
-0.3185793974390177,3.6073718070983887
-0.3197218587532354,3.6073718070983887
-0.31486618203678796,3.5998172760009766
-0.318599277512316,3.5934746265411377
-0.31856354729042374,3.5934746265411377
-0.31883412011081574,3.5934746265411377
-0.3134577713125622,3.5788490772247314
-0.3193009400057603,3.5788490772247314
-0.3187583726092602,3.5788490772247314
-0.3173948463545186,3.5788490772247314
-0.3176938643609294,3.5643184185028076
-0.31814719861484597,3.558269500732422
-0.3174759166378648,3.558269500732422
-0.31745276485655416,3.549473762512207
-0.3181512814294404,3.549630880355835
-0.3174878401974305,3.549630880355835
-0.3183378343383852,3.549630880355835
-0.3178187958031663,3.5347859859466553
-0.9982588312892626,3.527056932449341
1.0000000391030373,3.51899790763855
1.000000039046107,3.51899790763855
1.0000000390670896,3.5112688541412354
-0.9999924817656975,3.5112688541412354
-0.9996901047616237,3.511425733566284
-0.9996704962366955,3.5112688541412354
-0.9996999780688318,3.5187110900878906
-0.9966087471450464,3.5187110900878906
1.0000000394121444,3.5187110900878906
1.0000000398680902,3.511425733566284
1.0000000398594446,3.511582851409912
1.0000000393992683,3.511897087097168
-0.9803721547164336,3.51173996925354
-0.696125872823368,3.511582851409912
0.7198744831349737,3.511425733566284
0.7186881824187101,3.5112688541412354
0.718505816355514,3.5112688541412354
0.717001188818744,3.5112688541412354
0.7055947524780457,3.5112688541412354
0.6940777094978542,3.5112688541412354
0.6822714318424242,3.5112688541412354
0.6583704472517764,3.5112688541412354
0.6583704472517764,3.5112688541412354
0.6464224569718577,3.5112688541412354
0.6344332173380214,3.5112688541412354
0.622306760446393,3.5112688541412354
0.6101674714491689,3.5112688541412354
0.5948964350317754,3.5112688541412354
0.5826419151836617,3.5112688541412354
0.5704591767264102,3.5112688541412354
0.55836686166434,3.5112688541412354
0.5500503466900291,3.5112688541412354
0.5344206809788956,3.5112688541412354
0.5225531851808372,3.5112688541412354
0.510798268164875,3.5112688541412354
0.4877554130087232,3.5112688541412354
0.42649848268475277,3.511425733566284
0.42649848268475277,3.511425733566284
0.4564057681123714,3.511425733566284
0.4564057681123714,3.511425733566284
0.4462762444666932,3.511425733566284
0.4252192858774091,3.5112688541412354
0.42535291368394945,3.5112688541412354
0.41514331057847426,3.5112688541412354
0.4051188146839422,3.5112688541412354
0.39515784675862353,3.5112688541412354
0.8280527735122094,3.511425733566284
0.37567100814718,3.511425733566284
0.8279223721201598,3.509934663772583
0.3446844955725047,3.5065314769744873
0.33425231908273256,3.5065314769744873
0.3328392971383527,3.5063743591308594
0.3318558137142693,3.494868755340576
0.3298452409765281,3.491842269897461
0.3351488968020373,3.491842269897461
0.3398176824627499,3.4888157844543457
0.3523064750784687,3.4888157844543457
0.37115039257128957,3.4888157844543457
0.33160682989935997,3.4690001010894775
0.34211880486029833,3.4690001010894775
0.35827030722318176,3.4690001010894775
0.38031759215175787,3.4690001010894775
0.4230667272496035,3.4690001010894775
0.33029454198156816,3.4255261421203613
0.34004163170686275,3.4255261421203613
0.34331418084325116,3.4255261421203613
0.34068338135038,3.4116554260253906
0.3303130920950683,3.4001317024230957
0.8239017995436133,3.4001317024230957
0.33249740880378864,3.3770840167999268
0.33083050629436106,3.3770840167999268
1.0000000023850435,3.3772411346435547
1.0000000023850435,3.3772411346435547
0.9991140210082464,3.365560293197632
0.997782772800464,3.365560293197632
0.9981604614249258,3.3408875465393066
0.9999658769954269,3.340467929840088
1.0000000155416624,3.340467929840088
0.9998959226429551,3.3219616413116455
0.999904870828843,3.3219616413116455
0.9997194296466582,3.3219616413116455
0.9973417047864878,3.3219616413116455
0.9999801663605583,3.3219616413116455
0.9999998482736062,3.3219616413116455
0.9999998913664302,3.181551456451416
0.9999998867087578,3.1713342666625977
0.9999975385430759,3.1713342666625977
0.9999999413256653,3.1284255981445312
0.9999998562290464,3.1284255981445312
0.9999997832372104,3.1284255981445312
0.9999998540318574,3.0680575370788574
0.9999983519124201,3.037559986114502
0.9744334806608492,3.025987386703491
0.9596708978804713,3.025987386703491
0.9564590006153096,2.9920201301574707
0.9570517811228424,2.9920201301574707
0.9553792851441165,2.9920201301574707
0.9537833155501195,2.9311084747314453
0.9618680433774373,2.8955461978912354
0.9583433428117839,2.8716821670532227
0.9628345435448679,2.8282694816589355
0.9697970796900118,2.8282694816589355
0.9562248963867209,2.8282694816589355
0.9555211193987702,2.8284265995025635
0.9414763800042958,2.735511064529419
0.9402768971458204,2.735511064529419
0.9363420293396464,2.7142300605773926
0.9412966684816156,2.689340114593506
0.9187907885378805,2.689340114593506
0.8948679557349398,2.689340114593506
0.8826967172007665,2.6775357723236084
0.8799966336381169,2.6775357723236084
0.879179997531327,2.6775357723236084
0.8560325226557088,2.5870273113250732
0.8516788368869233,2.575371742248535
0.8422370291622897,2.55161714553833
0.8282794647204528,2.54011869430542
0.8324853098484879,2.54011869430542
0.8456100955874634,2.54011869430542
0.8431822319502301,2.4810032844543457
0.7370208127240854,2.4810032844543457
0.72358793073618,2.4810032844543457
0.7108474947001465,2.4810032844543457
0.6958448709492614,2.4078969955444336
0.68727306641053,2.3775691986083984
0.6990680001746599,2.356118679046631
0.6797580018675654,2.356118679046631
0.6775111247574824,2.3471217155456543
0.6643818785501733,2.2978017330169678
0.67300180342556,2.2978017330169678
0.6715501068048927,2.288804531097412
0.6601873510710119,2.256455898284912
0.6940964856536448,2.256455898284912
0.6770345177130119,2.225785970687866
0.6791204712287451,2.206277370452881
0.6953342408950979,2.206277370452881
0.6760636354517087,2.196190118789673
0.6892156780059449,2.196190118789673
0.6793162812051573,2.196190118789673
0.676630071576751,2.186379909515381
0.671349178946485,2.1711435317993164
0.6651754079056991,2.1381423473358154
0.7148452498810388,2.1244423389434814
0.7195779153817741,2.097665309906006
0.7891932958145619,2.097665309906006
0.7891932958145619,2.097665309906006
0.7991135246142231,2.0832607746124268
0.8446213551241967,2.0589869022369385
0.8373575069472398,2.0387909412384033
0.7637821560006338,2.032287836074829
0.7174541247787694,2.0188047885894775
0.714378966657198,1.983518123626709
0.7136651393938354,1.9688924551010132
0.7083389042609405,1.9688924551010132
0.7126699426818301,1.9688924551010132
0.7096284677921534,1.9480953216552734
0.9493808598453883,1.9480953216552734
0.713946395725547,1.9480953216552734
0.7124572483647621,1.8981181383132935
0.690789773033337,1.8981181383132935
0.6816000965954183,1.8981181383132935
0.6785825281331741,1.8899452686309814
0.6669522040217187,1.8663140535354614
0.6476856392742564,1.8501914739608765
0.6605204933205135,1.8236302137374878
0.6523264990654737,1.8236302137374878
0.6437301850462362,1.814758539199829
0.6504995424110835,1.799014687538147
0.6393395768029244,1.790509819984436
0.6581369195116019,1.790509819984436
0.6460330335769303,1.7749630212783813
0.6591871845100399,1.7663662433624268
0.5919922024635752,1.7663662433624268
0.5990519836007323,1.7425224781036377
0.5529769966588722,1.7353380918502808
0.5137190120550087,1.735465407371521
0.505959224260299,1.7090924978256226
0.4846405238853237,1.7090924978256226
0.4904300934943171,1.6901944875717163
0.48259703434743095,1.6901944875717163
0.482389243819357,1.6901944875717163
0.4793321369547421,1.6901944875717163
0.4791400790115994,1.6901944875717163
0.4821554885051206,1.6901944875717163
0.4706472864664513,1.6485776901245117
0.47380708864868604,1.6485776901245117
0.4737796362539017,1.6485776901245117
0.46590014297810883,1.6088327169418335
0.47247236430579465,1.602320909500122
0.4670570486727881,1.602320909500122
0.47567760550139737,1.5742849111557007
0.6525813630753889,1.5742849111557007
0.4766601542882076,1.5742849111557007
0.4615661980140632,1.5497490167617798
0.475044741784614,1.5498950481414795
0.4588449158286316,1.5396472215652466
0.4629162828872063,1.532442331314087
0.4656942899462885,1.5223499536514282
0.45690569046133706,1.5223499536514282
0.45550220317623946,1.5223499536514282
0.46017756774079355,1.5223499536514282
0.4556787726764832,1.5075985193252563
0.4537302213911613,1.4898134469985962
0.45272355346531307,1.4722778797149658
0.4475949230420648,1.4580256938934326
0.44750366482740334,1.4580256938934326
0.45089575423399764,1.4580256938934326
0.4611407569778838,1.448244333267212
0.45912117392397955,1.4384629726409912
0.46149927082512865,1.4383373260498047
0.46147479496096494,1.4384504556655884
0.44878640701609307,1.4287428855895996
0.45125172718637263,1.4191170930862427
0.45674450700866454,1.4191170930862427
0.4566792726858328,1.4191170930862427
0.4528629885361566,1.4191170930862427
0.4554125325358643,1.40964674949646
0.457234869607423,1.4001764059066772
0.46743564910478314,1.4001764059066772
0.45410279957671684,1.4001764059066772
0.45410279957671684,1.4001764059066772
0.45333861333605335,1.3815467357635498
0.4648689362716216,1.3815467357635498
0.46481875379195864,1.3815467357635498
0.4576475614809412,1.3723875284194946
0.4575959343994238,1.3723875284194946
0.45626105959111407,1.3723875284194946
0.45789811806369407,1.36322820186615
0.4570722288025244,1.36322820186615
0.4570257335763451,1.36322820186615
0.616791905832747,1.36322820186615
0.4548146782117352,1.3452205657958984
0.4719850250263552,1.3363722562789917
0.4691890585743292,1.3363722562789917
0.46910754121974274,1.3363722562789917
0.45973752784581196,1.336477518081665
0.45841845275737647,1.336477518081665
0.46381661621063464,1.3277673721313477
0.4607933022337407,1.3277673721313477
0.4587568773360857,1.3101383447647095
0.4662084989896749,1.3101383447647095
0.46284705106990087,1.3017408847808838
0.46592594683983485,1.3017408847808838
0.46106322462831667,1.293203592300415
0.5189766193518439,1.284682035446167
0.47275577133140423,1.284682035446167
0.5182336307793095,1.276300311088562
0.46967556126837057,1.276300311088562
0.5151042310307549,1.276300311088562
0.4647960979559668,1.2680740356445312
0.5133861058085725,1.2682138681411743
0.6211499983130331,1.2682138681411743
0.5085265314540206,1.2682138681411743
0.5081014401389801,1.2599608898162842
0.5055760313614417,1.2517926692962646
0.505290144656968,1.2437219619750977
0.5125908556721964,1.2437219619750977
0.5080222536378388,1.2437219619750977
0.5050944948159846,1.2358067035675049
0.5075965567849138,1.2358067035675049
0.5026838844759269,1.220131754875183
0.5108821879258676,1.220131754875183
0.5185326578839577,1.220131754875183
0.5061195277634071,1.212372064590454
0.5125323203909363,1.212372064590454
0.5063862818412413,1.2047678232192993
0.5058827415196149,1.2047678232192993
0.5087137077072241,1.2047678232192993
0.5064165292661605,1.1897149085998535
0.5099639710359448,1.1897149085998535
0.5096590906909757,1.1897149085998535
0.5075979994847979,1.182266116142273
