u,J~
-3.924604198406754e-11,0.5
-3.924604198406754e-11,0.5
-9.340871351256158e-10,0.5
-9.018817093378111e-10,0.7256898432970047
-8.692599496887406e-10,0.7256898432970047
-8.390931908915057e-10,0.7018906474113464
-8.095966587142385e-10,0.7018906474113464
-7.811703414582313e-10,0.6900373101234436
-7.537060636193214e-10,0.678181603550911
-7.269526738616025e-10,0.6663083583116531
-7.015577505753727e-10,0.654333770275116
-6.763395422851813e-10,0.6425843238830566
-6.526530214424119e-10,0.6188818886876106
-6.285684724929177e-10,0.6188818886876106
-6.063944399585069e-10,0.6066820099949837
-5.842004166424618e-10,0.5832993164658546
-5.625668140507652e-10,0.5832993164658546
-5.413450853950548e-10,0.571478046476841
-5.204662961533145e-10,0.559622049331665
-5.000850654821337e-10,0.5358669683337212
-4.799629416360217e-10,0.5358669683337212
-4.5996481546954223e-10,0.5119413863867521
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
-4.442569479872137e-10,0.5023719023447484
