dJ1dp,dJ2dp,u,J~
-0.0035342917861650456,-0.0015786897983986546,-0.3483958170032798,0.3141592741012573
-0.0035342917861650456,-0.0015786897983986546,-0.3483958170032798,0.3141592741012573
-0.0035342917861650456,-0.0032204664308905823,-0.833949141335455,0.284628301858902
-0.18056414628940445,-0.10154153444481258,-0.93987671013485,5.676857948303223
-0.2169804663056772,-0.15664957564344723,-0.977012615898641,5.676857948303223
-0.6472865136734406,-0.21556827918655005,-0.9811168297989445,5.664030075073242
-0.4031809040447922,-0.27549064525897843,-0.9620776416704192,5.648322105407715
-0.5069413175390219,-0.33457944032135367,-0.9689362467279444,5.6437578201293945
-0.5824264541565548,-0.3927540581766035,-0.975037594535129,5.638633728027344
-0.6186722330349053,-0.45121007136998326,-0.9781445731271337,5.6151347160339355
-0.6933922311961374,-0.5095181004810921,-0.9838303777613283,5.608484745025635
-0.7647135771410685,-0.5677485437643988,-0.9881517748201702,5.602177143096924
-0.8391543475434848,-0.6259398920764634,-0.9912072550003213,5.586047172546387
-0.9525387771071724,-0.6838564927098261,-0.9933494813241481,5.570339202880859
-1.0421541893548811,-0.7414476274161818,-0.9939040057280444,5.551288604736328
-1.1122446776924466,-0.798963641132744,-0.9940509992348843,5.530445098876953
-1.1665510055700743,-0.8559367398782891,-0.9942085249900445,5.497077941894531
-1.1665510055700743,-0.8559367398782891,-0.9942562347059132,5.484869480133057
-1.2758259770045295,-0.9703683732627487,-0.9948198059840746,5.459352970123291
-1.4220166679596271,-0.968494979146599,-0.9962982850924391,5.4456868171691895
-1.472956926668666,-1.0243231982968797,-0.9970587045320143,5.403026580810547
-1.5331710919427308,-1.0804599923428768,-0.997861509095978,5.372548580169678
-1.5299363811142492,-1.1363148044631883,-0.9980043517542421,5.341446876525879
-1.5331620101472994,-1.1919495353365406,-0.9981525895052948,5.3258957862854
-1.5287055674236845,-1.2471618524796604,-0.9982871380218409,5.294794082641602
-1.515114332866803,-1.3017597106670888,-0.9982795339591531,5.279242992401123
-1.5042283498274227,-1.356155377115956,-0.9984160221738434,5.232590675354004
-1.50724378679095,-1.4097641805228747,-0.9986683719787294,5.185937881469727
-1.5219323232828774,-1.4634043105750931,-0.9989831339365222,5.139769077301025
-1.5219323232828774,-1.4992284355347996,-0.9990210529289872,5.139769077301025
-1.5437456687309483,-1.5162595044018075,-0.9992545137159533,5.108666896820068
-1.520010914975196,-1.6231450384698465,-0.9992526940295676,5.093116283416748
-1.5003237395524223,-1.6757798514083204,-0.9992630166850989,5.062014579772949
-1.503512386016447,-1.7275166969808702,-0.9994249953179639,5.015361785888672
-1.5216508849085537,-1.7791012838735298,-0.9995894725585067,4.984260082244873
-1.517357064547302,-1.8300829822283957,-0.9996278074285833,4.9687089920043945
-1.4430780932647291,-1.8826210324645736,-0.9994615437292362,4.922056674957275
-1.4943032581953972,-1.9309893834518757,-0.9997087327320198,4.891143798828125
-1.4852852262427323,-1.9812416881884651,-0.9997414483577958,4.860042095184326
-1.5155870543630259,-2.029770812205648,-0.9998285304657301,4.79787540435791
-1.5282779703670528,-2.0544036172137377,-0.9880149293905648,4.79787540435791
-1.419670003264239,-2.1300998390048256,-0.9997292596402151,4.79787540435791
-1.470471507119366,-2.175504547447393,-0.9998489261170075,4.751222610473633
-1.4916361127680056,-2.173781824944371,-0.9999987269752771,4.720120906829834
-1.4823584538181083,-2.2701883177936617,-0.9999987987060291,4.704570293426514
-1.4276786524640004,-2.3200156074250384,-0.988147107044157,4.704570293426514
-1.487045780124549,-2.362300166492237,-0.9999988889383531,4.6268157958984375
-1.435556216889335,-2.4093732671737826,-0.9999988797501344,4.611264705657959
-1.435556216889335,-2.4093732671737826,-0.9999988797501344,4.56461238861084
-1.4526944075093788,-2.45047710532943,-0.999998901279307,4.56461238861084
-1.4968908245366122,-2.4940156065450623,-0.9903805728087173,4.56461238861084
-1.4496350632541015,-2.542074672820409,-0.9900422146706609,4.502408504486084
-1.504211403384401,-2.6091366172363584,-0.9951573066328278,4.502408504486084
-1.504211403384401,-2.626943339829363,-0.9970237690125328,4.440205097198486
-1.5352311578202726,-2.6619584334327353,-0.9925249398346827,4.4091033935546875
-1.5550883630911,-2.6975920964515145,-0.9910435235151163,4.36245059967041
-1.5550883630911,-2.738947389946557,-0.9916537079962873,4.36245059967041
-1.5550883630911,-2.78417186254308,-0.9923190668651793,4.36245059967041
-1.5502110680946546,-2.8266776247442054,-0.9941666592924698,4.3002471923828125
-1.5276006780640239,-2.871749858763395,-0.9948144941018253,4.253594398498535
-1.5550883630911,-2.8983475065926,-0.9966271047432985,4.206942081451416
-1.5550883630911,-2.9391224115230843,-0.9969109550875832,4.206942081451416
-1.5550883630911,-2.9795133894474843,-0.9977669537836662,4.14473819732666
-1.5550883630911,-3.019230044704469,-0.9982772353337035,4.098085880279541
-1.5550883630911,-3.0525774649530724,-0.9984828164032191,4.066983699798584
-1.5550883630911,-3.095491495357458,-0.9986880723214318,4.051433086395264
-1.5550883630911,-3.1277099632440395,-0.9989638572086803,3.989229440689087
-1.5550883630911,-3.174135830092439,-0.9992020346237808,3.9736785888671875
-1.5550883630911,-3.2046843909625835,-0.9992892330161726,3.958127737045288
-1.5550883630911,-3.2430241423570862,-0.9993399840531957,3.958127737045288
-1.5550883630911,-3.277917413155519,-0.952706282318052,3.8959240913391113
-1.5550883630911,-3.315635106352866,-0.9606767935996663,3.8959240913391113
-1.5550883630911,-3.3558889406618504,-0.9646704510466315,3.849271535873413
-1.5550883630911,-3.3803739015792793,-0.9735451272711171,3.7870681285858154
-1.5550883630911,-3.4083603174962436,-0.9761227774161163,3.7870681285858154
-1.5550883630911,-3.447271568950246,-0.9777291219665056,3.7870681285858154
-1.5550883630911,-3.486412735154743,-0.9792682635648422,3.7870681285858154
-1.539378452306779,-3.525637898449913,-0.9812295763758815,3.7559661865234375
-1.5550883630911,-3.550685935711409,-0.9875068990620139,3.69376277923584
-1.5550883630911,-3.5787216177370897,-0.9882540471515077,3.662660837173462
-1.5550883630911,-3.597182316853245,-0.99227906889975,3.6161653995513916
-1.5550883630911,-3.6325999728271268,-0.9929491750208637,3.553961753845215
-1.5590153538183251,-3.6562756870189963,-0.9959643924211337,3.5384109020233154
-1.5590153538183251,-3.6940616114917777,-0.9964116226193082,3.5384109020233154
-1.5590153538183251,-3.697212029781353,-0.9964472082568288,3.5384109020233154
-1.5550883630911,-3.7250589472218167,-0.9980913952535588,3.4604995250701904
-1.5550883630911,-3.732678538771733,-0.9983702029278743,3.444948673248291
-1.5550883630911,-3.7659627599506384,-0.9987610953804824,3.4293975830078125
-1.5550883630911,-3.8334957075120903,-0.9990395847389371,3.4293975830078125
-1.531919114947783,-3.870047929224754,-0.999305614615755,3.336092472076416
-1.5304539461697921,-3.8468998744952905,-0.9993686588812662,3.304990530014038
-1.5550883630911,-3.91873472289852,-0.9591216170707005,3.304990530014038
-1.5550883630911,-3.915257639122927,-0.958687492142976,3.2894396781921387
-1.5550883630911,-3.921101116455432,-0.9767227053165204,3.2427871227264404
-1.5550883630911,-3.9347639916726487,-0.9782048086198175,3.227236270904541
-1.5550883630911,-3.967241009065756,-0.9854519019171601,3.227236270904541
-1.554161929987626,-3.991421103145053,-0.9944781042555597,3.196134328842163
-1.5532354968841517,-4.025224433735964,-0.9971480005923941,3.196134328842163
0.05012253358506193,-4.048179398248576,0.9987051132249116,3.1650326251983643
0.03482261071246114,-4.057401683028423,1.0000001212089757,3.1650326251983643
0.03482261071246114,-4.057375537298379,1.0000001199180515,3.149481773376465
0.01570796290889966,-4.023814954456542,1.0000000802409612,3.149481773376465
-1.5241272116905364,-3.9760391183526935,-0.9915781423020468,3.149481773376465
-1.4768956960808002,-3.9428013800296844,-0.9832369191628967,3.1033003330230713
-1.2561829751245959,-3.9212006993881934,-0.9633910319824033,3.1033003330230713
0.01570796290889966,-3.9300916540310853,1.000000076689407,3.1393346786499023
0.01570796290889966,-3.955856596879038,1.0000000772480597,3.1029860973358154
0.01570796290889966,-3.945619353924502,1.0000000766613415,3.1029860973358154
