dJ1dp,dJ2dp,u,J~
0.00785398174703344,-0.21833279911853784,0.694379787379744,0.3141592741012573
0.00785398174703344,-0.21833279911853784,0.694379787379744,0.3141592741012573
0.00785398174703344,-0.21506061141318417,0.6912136430802273,0.29358184337615967
0.2629132009046284,-4.242706270419962,0.996113950709503,0.29358184337615967
0.3199954703738466,-4.182205312284674,0.9906727541536875,5.858890056610107
0.31529393910360554,-4.172929752595947,0.9931667303892392,5.855447769165039
0.3879435538064469,-4.050118498289682,0.9989692616890375,5.855447769165039
0.4784930989343526,-3.9757343078869685,0.999642548936647,5.841503143310547
0.4910059161608551,-3.914334495010204,0.9997154015670107,5.826851844787598
0.6017483053757797,-3.83917149512667,0.996570635820433,5.82129430770874
0.6017483053757797,-3.83917149512667,0.9966985731411703,5.809329032897949
0.6642405516976257,-3.7108727658360365,0.9999978642221565,5.796122074127197
0.7183990391808395,-3.6443128963173548,0.9981361016268636,5.796122074127197
0.7984404751156504,-3.575305658103431,0.9999488692716887,5.765416622161865
0.830788864214502,-3.566943717257667,0.9994221671827224,5.757261276245117
0.8780723239490362,-3.447167939733101,0.9979188815493598,5.757261276245117
0.88345286642179,-3.3873216083029196,0.9981271331008202,5.739914894104004
1.0024379456013233,-3.3694342950396585,0.9997948287614615,5.701609134674072
1.074651437507263,-3.3043795127403706,0.9996816881533456,5.6802167892456055
1.1881152925214706,-3.17904167858196,0.9997684411428532,5.6802167892456055
1.1881152925214706,-3.17904167858196,0.9997684411428532,5.6802167892456055
1.2099764541345095,-3.1061847227220905,0.9998701420283078,5.631479740142822
1.1951687814271121,-3.1012918670540714,0.9998654928962296,5.619178771972656
1.239753732357917,-3.0433374748225686,0.9954829883308431,5.619178771972656
1.2416414197675192,-2.9853802697950793,0.9974751384294215,5.619178771972656
1.2017831205681682,-2.9275502151578165,0.9978169869253024,5.619178771972656
1.161924821368817,-2.865168614356249,0.9984170369286911,5.50691556930542
1.276743254025592,-2.7897760653226875,0.9995623828815369,5.4943037033081055
1.2845186958410475,-2.727053728898961,0.9733071529535096,5.4943037033081055
1.2919306082632573,-2.670432593953259,0.9967217317590492,5.4943037033081055
1.2943661630136847,-2.6410197893813665,0.9891243766640408,5.443078517913818
1.3078450212874142,-2.633077920522088,0.9995611704038836,5.443078517913818
1.3156204631028696,-2.5769429119779703,0.9999944498375748,5.4303107261657715
1.3233959049183253,-2.5167053571067313,0.9981461553289882,5.4303107261657715
1.3283975332491187,-2.4603895008050958,0.9999668091100143,5.4303107261657715
1.3333626640340617,-2.4041134972511484,0.9992612746562421,5.4303107261657715
1.316448627039717,-2.3478382721757924,0.9989220045036774,5.4303107261657715
1.2489755617384313,-2.2915316406723485,0.9980511613912217,5.3784637451171875
1.1842763099218074,-2.235254435240117,0.9995682496454312,5.3784637451171875
1.1186488312008196,-2.1790113116629,0.9999980673760327,5.3784637451171875
1.0322032567379167,-2.122749987117342,0.9999984526205284,5.3784637451171875
1.2374808876205894,-2.0554638165628485,0.9981281792706489,5.192065238952637
1.3077932151596787,-1.9853702366193104,0.9984350522743827,5.1783647537231445
1.2971565621272534,-1.9288310647815432,0.9984272563767042,5.1783647537231445
1.3660816716296738,-1.8684315866775612,0.9771127271515032,5.10955286026001
1.4149217433038128,-1.8073469041505086,0.9952462352332996,5.068141937255859
1.421144816037079,-1.7488804668934903,0.9914168308681816,5.026138782501221
1.4322520903347022,-1.6939674907864628,0.98686255235056,5.026138782501221
1.4003583388775604,-1.6416954231309404,0.9909745789693466,5.026138782501221
1.4003583388775604,-1.5621776057994095,0.9877400966893264,5.026138782501221
1.3679866453327967,-1.5896555789801978,0.9943623189296972,4.95530366897583
1.4048303646411204,-1.525741745908052,0.9837388669792643,4.941136837005615
1.3876593786673783,-1.472731454306972,0.984593847284705,4.898013591766357
1.4216206630285182,-1.3418162047338404,0.9996538304740096,4.840257167816162
1.4789047412274352,-1.2846907240553107,0.9994973630845951,4.811145305633545
1.4866801830428906,-1.2331592333223278,0.9995022710967997,4.796511650085449
1.494455624858346,-1.1818839446796436,0.9995263681548318,4.752300262451172
1.5022310666738015,-1.128902039202649,0.9995468496343478,4.752300262451172
1.510006508489257,-1.0801093844244325,0.9995717991166205,4.752300262451172
1.5177819503047127,-1.0313156415651603,0.9996074816241363,4.737511157989502
1.5255573921201682,-0.9793254307719653,0.999673336560537,4.632743835449219
1.5333328339356238,-0.9282066222595278,0.9997177753454669,4.632743835449219
1.5411082757510792,-0.880252245355433,0.9807571357836321,4.60238790512085
1.5488837175665349,-0.8322952229667039,0.9824389686644209,4.60238790512085
1.5527321685669901,-0.7838708589574261,0.984855803132634,4.556777000427246
1.5560077357496251,-0.7369766435655781,0.9860982725628518,4.556777000427246
1.5565020797529012,-0.6878816550333474,0.9871749290561336,4.556777000427246
