u,J~
-0.43129213211847106,0.30229976773262024
-0.43129213211847106,0.30229976773262024
-0.42931339335209323,0.30229976773262024
-0.42931339335209323,0.30229976773262024
-0.42799730871555286,0.30229976773262024
-0.4266842876062777,0.30229976773262024
-0.9999999990904189,0.30229976773262024
-0.9967151935825804,5.783694267272949
-0.9986134249677543,5.783694267272949
-0.9950563839799016,5.759002208709717
-0.9994549762071261,5.759115219116211
-0.9999433142584269,5.759115219116211
-0.9999676646665251,5.759115219116211
-0.9999785565969063,5.752889156341553
-0.9993499224878418,5.732777118682861
-0.9991748063553991,5.698848247528076
-0.9998090888564413,5.681066989898682
-1.0000000009615126,5.681066989898682
-0.9998592718067411,5.681066989898682
-0.9998811988729975,5.645402908325195
-0.9999561096313017,5.645402908325195
-0.9995623614468812,5.621227264404297
-0.995899075584085,5.621227264404297
-0.994759496803265,5.621227264404297
-0.9962055292568516,5.571295261383057
-0.9962055292568516,5.571295261383057
-0.9928166189923225,5.434637546539307
-0.9932853446958272,5.4209370613098145
-0.993011732444071,5.4209370613098145
-0.9938812341086065,5.337179183959961
-0.9933449914024082,5.337179183959961
-0.99372511400206,5.337179183959961
-0.9989062449711507,5.337179183959961
-0.9945082774686888,5.267393112182617
-0.9933426375128094,5.267393112182617
-0.9965851439143555,5.1822943687438965
-0.9980168956129334,5.167972087860107
-0.9981918806909131,5.109437942504883
-0.9995599539546305,5.079859733581543
-0.9998978589120648,5.079859733581543
-0.9997436357470308,5.050281524658203
-0.9867519004661641,5.0052924156188965
-0.9817839145040361,5.0052924156188965
-0.9742571603884959,5.0052924156188965
-0.9685716824539184,4.89959192276001
-0.9434846137659334,4.884181022644043
-0.9411017819933379,4.884181022644043
-0.9351893850573573,4.853514194488525
-0.9351893850573573,4.853514194488525
-0.926314212980411,4.807436466217041
-0.911389599927793,4.729920864105225
-0.9162829373499071,4.729920864105225
-0.9053630280282225,4.69893217086792
-0.8993657746399679,4.667802333831787
-0.8993645047854527,4.667802333831787
-0.8813487568809474,4.574281692504883
-0.8783784627254432,4.512040615081787
-0.8721904109567191,4.480921268463135
-0.8798582404894846,4.46536111831665
-0.8603017565334364,4.46536111831665
-0.8432362148346135,4.387572288513184
-0.8567186637752822,4.372167587280273
-0.8424248127575626,4.356459617614746
-0.8393633913169586,4.356459617614746
-0.8363412476543336,4.3097944259643555
-0.83105059453551,4.3097944259643555
-0.8384776601885978,4.263132095336914
-0.8354805535405033,4.232179641723633
-0.8548168733879044,4.216782569885254
-0.8100528491822867,4.201074600219727
-0.8069836109531541,4.185366630554199
-0.7979661341302422,4.138713836669922
-0.7948833968568432,4.123163223266602
-0.8025996772213528,4.076510429382324
-0.7952593863518482,4.076510429382324
-0.7796359197605592,4.045408725738525
-0.7796353233489854,4.045408725738525
-0.7795757571950661,4.014307022094727
-0.7861077596993322,3.9832053184509277
-0.7781332548746087,3.9832053184509277
-0.7644134590328602,3.9676544666290283
-0.7583617719193151,3.9365525245666504
-0.749382313022787,3.89005708694458
