dJ1dp,dJ2dp,u,J~
0.007853981747033445,-0.15550094514227028,0.15550094512582455,-0.6858407258987427
0.007853981747033445,-0.15550094514227028,0.15550094512582455,-0.6858407258987427
0.007853981747033445,-0.1547681641914715,0.15476816417475164,-0.6977002322673798
0.007853981747033445,-0.1542807946072485,0.15428079459052896,-0.6977002322673798
0.007853981747033445,-0.15379534163103203,0.15379534161431277,-0.6977002322673798
0.02159844980434197,-0.15331141676094218,0.1533114167143275,-0.6977002322673798
0.007853981747033445,-0.15282901458608145,0.15282901456936276,-0.6977002322673798
0.007853981747033445,-0.15234813031421526,0.15234813029749505,-0.6977787911891937
0.007853981747033445,-0.15186875916913603,0.15186875915214143,-0.7096382975578308
0.15606945794028187,-3.024530345434654,8.805014900080755,4.807233810424805
0.1895031777692513,-2.7705676238531445,7.3075917828195855,4.803457260131836
0.22148969196205803,-2.459362306790671,6.294005709323457,4.789204120635986
0.22363669394079333,-2.149700052632303,6.1948136484186245,4.767115592956543
0.24756250798676302,-1.8386123813867554,5.677594017736292,4.743403434753418
0.19723038128009793,-1.687698420280297,6.889767850920557,4.74674129486084
0.19953767507566392,-1.5292391836292585,6.79250515870073,4.7353644371032715
0.2058258325222226,-1.2850672222888375,6.808653431795376,4.72208833694458
0.2172751228177833,-0.9610485512401375,6.360081703670731,4.711358547210693
0.17305253430315842,-0.7834934692453291,7.571365823699607,4.688653469085693
0.1471592410311773,-0.5988412759491439,8.687900223647805,4.678014755249023
0.08957832762551843,-0.33452656809850156,12.166496467338556,4.666469097137451
0.0507564038462676,0.0035689498072744136,14.086830473859738,4.659969329833984
0.03186324520450673,0.20669372980361958,12.934385279655693,4.657618045806885
0.08487714932815127,0.41781530559425406,12.335612413195523,4.651906967163086
0.21011023973709803,0.6987110847846287,6.305292843543166,4.637296199798584
0.1712880921898977,1.0484050324124257,7.388911789198911,4.626632213592529
0.17238090369790202,1.3951885153821662,7.659809587420453,4.613958358764648
0.16901146396606034,1.6849008648896566,7.72351123572576,4.571072578430176
0.1655154408587201,2.032402099641994,7.348123619444107,4.523744583129883
0.16345846100686498,2.3284572337142073,7.3516332818644985,4.496431350708008
0.16485818102439947,2.6285081426624104,7.625334654299262,4.475993633270264
0.2291445594404265,2.6270616069863615,5.438323839012465,4.439467906951904
0.2279036304028077,2.931009263547821,5.4298454355448085,4.423861980438232
0.22745759253233727,3.2807936282330337,5.382392890096606,4.392612457275391
0.22557719274423263,3.589286473654784,5.369418080418988,4.362741947174072
0.1931308400969698,3.901277632572569,6.11260704166644,4.334434509277344
0.15875090766361183,4.252172555842899,7.3885429980204,4.305281162261963
0.15860110485237075,4.568924263195748,7.295880548881095,4.279659748077393
0.1556198416551578,4.889132225475842,7.359186365500772,4.253251075744629
0.15258483669941206,5.208955831175209,7.432186843982796,4.227344989776611
0.15289249422299858,5.565347098744476,7.299694491621003,4.20169734954834
0.15479236837656443,5.892727359060716,7.090547003245808,4.176366806030273
0.21759289015859348,6.218017820920304,5.1301102741852285,4.151172161102295
0.15522604751510763,6.57603165098693,6.866760534505188,4.12615442276001
0.2171996577790854,6.903860659533895,5.037335495292935,4.10127067565918
0.21653116273392184,7.23996135661298,5.000375023694079,4.076452255249023
0.21572747065161293,7.5785700981542155,4.9656265447219115,4.051699638366699
0.15360630461856273,7.938271385826862,6.557821877589221,4.027029514312744
0.15505714484543315,8.270769215419323,6.40465785058297,4.002264499664307
0.15473843936451762,8.62387652225266,6.325327053574936,3.977530002593994
0.15320502033795041,8.97086997283742,6.295134459797403,3.9528703689575195
-1.4172111810285248,9.31361127698266,-9.334013063613295,3.9281458854675293
-1.3543149727008157,9.31359982433376,-9.32926353685254,3.934837818145752
0.09444599114969368,8.934435090041294,7.8157440870934005,3.934837818145752
0.09444599114969368,8.934431238385368,7.7841721591272295,3.922086238861084
-1.1773972908644756,9.274403734516586,-9.280732674096088,3.922086238861084
-1.1773972908644756,9.274399795514483,-9.280727495010344,3.9266953468322754
0.03626819686905272,8.908595538437515,5.712417244865888,3.9338765144348145
-0.022071009940700763,8.89758336841217,-16.36276901228551,3.916260242462158
-0.022071009940700763,8.888519757778504,-16.341678830942858,3.910707473754883
-0.3752833811721319,8.542689987260124,-8.54268998725261,3.8893656730651855
-0.4370564429225605,8.203517872613308,-8.209269073301575,3.860027313232422
-0.49300891644221445,7.870977070374412,-7.88163778837197,3.828240394592285
-0.31666329409130134,7.537798844326348,-7.537798840942353,3.790681838989258
-0.199837511956236,7.217586278021625,-7.217586276553079,3.7569284439086914
-0.19794999653459758,6.895390294595557,-6.895390293095453,3.7472362518310547
-0.14111574621727563,6.587796260834904,-8.53785815570424,3.735903739929199
-0.19742362690659906,6.2958174998279075,-6.295817498041458,3.7125353813171387
-0.19661993482429033,5.991243194834844,-5.991243192784987,3.697817325592041
-0.1420969546309051,5.697008313256823,-7.898305226660282,3.686629295349121
-0.1976221156314935,5.383622376094803,-5.569843844790669,3.675354480743408
-0.1962544159648619,5.077778657414915,-6.0076336262564825,3.659053325653076
-0.19225430639769509,4.773817117373207,-6.036246103729313,3.6459693908691406
-0.13081268336713747,4.474282002403904,-7.870586583087742,3.6252408027648926
-0.09589626961602205,4.213279767934352,-9.775964537757694,3.6070547103881836
-0.0636622624536936,3.95815350839922,-12.033550441610036,3.596498489379883
-0.06335610295821956,3.686450111892322,-11.936333553558365,3.5910468101501465
-0.06442831657967797,3.4011266343248416,-11.734089093468567,3.583845615386963
-0.12856676471960457,3.1154534806917575,-7.685000056750576,3.5693273544311523
-0.24644790765986374,2.880408677454008,-4.267380163948813,3.537558078765869
-0.1937432527146751,2.6225074126035754,-5.280422523051455,3.5239219665527344
-0.20497499936775135,2.4183535670888996,-4.9794569191118185,3.50600528717041
-0.1859462036430873,2.14519904656464,-5.453755709536797,3.4726834297180176
-0.1898001618425368,1.9027638179718394,-5.269297809331898,3.43997859954834
