dJ1dp,dJ2dp,u,J~
-0.00785398174703344,0.21833279911853784,-0.218332620577354,-0.6858407258987427
-0.00785398174703344,0.21833279911853784,-0.218332620577354,-0.6858407258987427
-0.15650970405956288,4.34492966776905,-0.9999999025675101,4.871636867523193
-0.15647493669960869,4.344859582328697,-0.9999999026156768,4.871636867523193
-0.21076603712147368,4.237420926110685,-0.9999997959560667,4.871636867523193
-0.2668859695862086,4.167284650479746,-0.9969680532550805,4.871636867523193
-0.30681362817473606,4.099691043203368,-0.9966835812906674,4.863683223724365
-0.36203101180948877,4.030441951218386,-0.9999996905064963,4.846831321716309
-0.38309460533473344,4.0242679914706345,-0.9999997281077622,4.838691234588623
-0.43311933480019654,3.9555783915166622,-0.9999997964228604,4.834105968475342
-0.5166665048095865,3.82611844819961,-0.9999999540759895,4.834105968475342
-0.569439827490913,3.758659803244365,-0.9999987625218035,4.823884010314941
-0.6288478268004233,3.690599103812614,-0.9675068385631134,4.806991100311279
-0.6794730970108005,3.6249995119543086,-0.9989503008068682,4.787770748138428
-0.7403162353400281,3.558553334758281,-0.9993273763983445,4.787770748138428
-0.7914126859502078,3.4926937655158197,-0.9969963134222078,4.780411243438721
-0.8194852309373813,3.4855382903941567,-0.994524685037875,4.7395405769348145
-0.8807831612388614,3.419476436587486,-0.9998344203311811,4.7395405769348145
-0.9143296825846955,3.3599549043770645,-0.9997752041176067,4.719987869262695
-1.0315678774767132,3.2882333469437195,-0.9995634894947028,4.719987869262695
-1.0443341292267383,3.169655719751515,-0.9996979616477107,4.709863662719727
-1.01928076346457,3.1103732134128848,-0.999778073264953,4.709863662719727
-1.1582884868919874,3.0891673919872153,-0.9998611770795698,4.631566524505615
-1.1976776483786784,3.0307520965835097,-0.999952283373972,4.606809139251709
-1.2205300042548926,2.965372498027243,-0.999122031350429,4.606809139251709
-1.238860935332532,2.9020028552081674,-0.9999778097836765,4.5818963050842285
-1.1528346781756658,2.786229020195594,-0.9996495815510186,4.5818963050842285
-1.0873635392860947,2.7283264570089,-0.9991395753672049,4.531604290008545
-1.0373265465879966,2.670448166304908,-0.9991330842584155,4.531604290008545
-1.250408970674656,2.6508748419000856,-0.9984806493064212,4.467922687530518
-1.2204703403552821,2.593952530035405,-0.9994055999198407,4.429433822631836
-1.2877301811919353,2.5270092078665716,-0.9964754019395157,4.403432369232178
-1.2885245957623173,2.4672627196433496,-0.9989347206554358,4.377275466918945
-1.304620504262283,2.4053283909610257,-0.9944285300039648,4.350963115692139
-1.3075727468733156,2.345897731158921,-0.9992095870596711,4.337728977203369
-1.3148067657800362,2.282374132820624,-0.9996321053020036,4.2978715896606445
-0.9095101582158562,2.227155475406489,-0.9849476193437701,4.271092891693115
-0.9570774502365437,2.162294171813444,-0.9990664185996637,4.2577033042907715
-1.2723816836093989,2.1078776863090387,-0.9992270233230728,4.217068672180176
-1.3376740569453287,2.043910499414139,-0.9977976621313188,4.203523635864258
-1.3512187534302504,1.9897075917687757,-0.9949952948114208,4.189945697784424
-1.3481614325808553,1.9318916185085613,-0.9939080938354072,4.189945697784424
-1.311162466782199,1.8780781808890656,-0.9967782929454843,4.162668704986572
-1.4010717832583355,1.8153367353362726,-0.9997755708198118,4.093530654907227
-1.3897370426082267,1.759673706313888,-0.9997783494018087,4.065666198730469
-1.3784023019581177,1.706588141591568,-0.982525938238791,4.065666198730469
-1.3366246668135202,1.6534228095791823,-0.986480278952183,4.065666198730469
-1.3027010132989225,1.5483630096163423,-0.9880624350418105,3.995145320892334
-1.3495370127823674,1.5699810258903064,-0.9832706354039124,3.9522061347961426
-1.380661394943665,1.4882145523912937,-0.9997598504741833,3.9377570152282715
-1.3341406496321195,1.3818896504532603,-0.9830365545623772,3.894505023956299
-1.331786078296078,1.3276448579745124,-0.983385582578713,3.894505023956299
-1.30662657323375,1.2743175321203624,-0.9848152409224764,3.836826801300049
